Time,PlayerFish,TotalFish,Self,Cross,Score
11,4,4,1 (100%),0 (0%),100
11,4,4,1 (100%),0 (0%),100
11,4,4,1 (100%),0 (0%),100
11,4,4,1 (100%),0 (0%),100
11,4,4,1 (100%),0 (0%),100
11,4,4,1 (100%),0 (0%),100
11,4,4,1 (100%),0 (0%),100
11,4,4,1 (100%),0 (0%),100
11,4,4,1 (100%),0 (0%),100
11,4,4,1 (100%),0 (0%),100
11,4,4,1 (100%),0 (0%),100
11,4,4,1 (100%),0 (0%),100
11,4,4,1 (100%),0 (0%),100
11,4,4,1 (100%),0 (0%),100
11,4,4,1 (100%),0 (0%),100
11,4,4,1 (100%),0 (0%),100
11,4,4,1 (100%),0 (0%),100
11,4,4,1 (100%),0 (0%),100
11,4,4,1 (100%),0 (0%),100
11,4,4,1 (100%),0 (0%),100
11,4,4,1 (100%),0 (0%),100
11,4,4,1 (100%),0 (0%),100
11,4,4,1 (100%),0 (0%),100
11,4,4,1 (100%),0 (0%),100
11,4,4,1 (100%),0 (0%),100
11,4,4,1 (100%),0 (0%),100
11,4,4,1 (100%),0 (0%),100
11,4,4,1 (100%),0 (0%),100
11,4,4,1 (100%),0 (0%),100
11,4,4,1 (100%),0 (0%),100
11,4,4,1 (100%),0 (0%),100
11,4,4,1 (100%),0 (0%),100
11,4,4,1 (100%),0 (0%),100
11,4,4,1 (100%),0 (0%),100
11,4,4,1 (100%),0 (0%),100
11,4,4,1 (100%),0 (0%),100
11,4,4,1 (100%),0 (0%),100
11,4,4,1 (100%),0 (0%),100
11,4,4,1 (100%),0 (0%),100
11,4,4,1 (100%),0 (0%),100
11,4,4,1 (100%),0 (0%),100
11,4,4,1 (100%),0 (0%),100
11,4,4,1 (100%),0 (0%),100
11,4,4,1 (100%),0 (0%),100
11,4,4,1 (100%),0 (0%),100
11,4,4,1 (100%),0 (0%),100
11,4,4,1 (100%),0 (0%),100
11,4,4,1 (100%),0 (0%),100
11,4,4,1 (100%),0 (0%),100
11,4,4,1 (100%),0 (0%),100
11,4,4,1 (100%),0 (0%),100
11,4,4,1 (100%),0 (0%),100
11,4,4,1 (100%),0 (0%),100
11,4,4,1 (100%),0 (0%),100
11,4,4,1 (100%),0 (0%),100
11,4,4,1 (100%),0 (0%),100
11,4,4,1 (100%),0 (0%),100
11,4,4,1 (100%),0 (0%),100
11,4,4,1 (100%),0 (0%),100
11,4,4,1 (100%),0 (0%),100
11,4,4,1 (100%),0 (0%),100
11,4,4,1 (100%),0 (0%),100
11,4,4,1 (100%),0 (0%),100
11,4,4,1 (100%),0 (0%),100
11,4,4,1 (100%),0 (0%),100
11,4,4,1 (100%),0 (0%),100
11,4,4,1 (100%),0 (0%),100
11,4,4,1 (100%),0 (0%),100
11,4,4,1 (100%),0 (0%),100
11,4,4,1 (100%),0 (0%),100
11,4,4,1 (100%),0 (0%),100
11,4,4,1 (100%),0 (0%),100
11,4,4,1 (100%),0 (0%),100
11,4,4,1 (100%),0 (0%),100
11,4,4,1 (100%),0 (0%),100
11,4,4,1 (100%),0 (0%),100
11,4,4,1 (100%),0 (0%),100
11,4,4,1 (100%),0 (0%),100
11,4,4,1 (100%),0 (0%),100
11,4,4,1 (100%),0 (0%),100
11,4,4,1 (100%),0 (0%),100
11,4,4,1 (100%),0 (0%),100
11,4,4,1 (100%),0 (0%),100
11,4,4,1 (100%),0 (0%),100
11,4,4,1 (100%),0 (0%),100
11,4,4,1 (100%),0 (0%),100
11,4,4,1 (100%),0 (0%),100
11,4,4,1 (100%),0 (0%),100
11,4,4,1 (100%),0 (0%),100
11,4,4,1 (100%),0 (0%),100
11,4,4,1 (100%),0 (0%),100
11,4,4,1 (100%),0 (0%),100
11,4,4,1 (100%),0 (0%),100
11,4,4,1 (100%),0 (0%),100
11,4,4,1 (100%),0 (0%),100
11,4,4,1 (100%),0 (0%),100
11,4,4,1 (100%),0 (0%),100
11,4,4,1 (100%),0 (0%),100
11,4,4,1 (100%),0 (0%),100
11,4,4,1 (100%),0 (0%),100
11,4,4,1 (100%),0 (0%),100
11,4,4,1 (100%),0 (0%),100
11,4,4,1 (100%),0 (0%),100
11,4,4,1 (100%),0 (0%),100
11,4,4,1 (100%),0 (0%),100
11,4,4,1 (100%),0 (0%),100
11,4,4,1 (100%),0 (0%),100
11,4,4,1 (100%),0 (0%),100
11,4,4,1 (100%),0 (0%),100
11,4,4,1 (100%),0 (0%),100
11,4,4,1 (100%),0 (0%),100
11,4,4,1 (100%),0 (0%),100
11,4,4,1 (100%),0 (0%),100
11,4,4,1 (100%),0 (0%),100
11,4,4,1 (100%),0 (0%),100
11,4,4,1 (100%),0 (0%),100
11,4,4,1 (100%),0 (0%),100
11,4,4,1 (100%),0 (0%),100
11,4,4,1 (100%),0 (0%),100
11,4,4,1 (100%),0 (0%),100
11,4,4,1 (100%),0 (0%),100
12,4,4,1 (100%),0 (0%),100
12,4,4,1 (100%),0 (0%),100
12,4,4,1 (100%),0 (0%),100
12,4,4,1 (100%),0 (0%),100
12,4,4,1 (100%),0 (0%),100
12,4,4,1 (100%),0 (0%),100
12,4,4,1 (100%),0 (0%),100
12,4,4,1 (100%),0 (0%),100
12,4,4,1 (100%),0 (0%),100
12,4,4,1 (100%),0 (0%),100
12,4,4,1 (100%),0 (0%),100
12,4,4,1 (100%),0 (0%),100
12,4,4,1 (100%),0 (0%),100
12,4,4,1 (100%),0 (0%),100
12,4,4,1 (100%),0 (0%),100
12,4,4,1 (100%),0 (0%),100
12,4,4,1 (100%),0 (0%),100
12,4,4,1 (100%),0 (0%),100
12,4,4,1 (100%),0 (0%),100
12,4,4,1 (100%),0 (0%),100
12,4,4,1 (100%),0 (0%),100
12,4,4,1 (100%),0 (0%),100
12,4,4,1 (100%),0 (0%),100
12,4,4,1 (100%),0 (0%),100
12,4,4,1 (100%),0 (0%),100
12,4,4,1 (100%),0 (0%),100
12,4,4,1 (100%),0 (0%),100
12,4,4,1 (100%),0 (0%),100
12,4,4,1 (100%),0 (0%),100
12,4,4,1 (100%),0 (0%),100
12,4,4,1 (100%),0 (0%),100
12,4,4,1 (100%),0 (0%),100
12,4,4,1 (100%),0 (0%),100
12,4,4,1 (100%),0 (0%),100
12,4,4,1 (100%),0 (0%),100
12,4,4,1 (100%),0 (0%),100
12,4,4,1 (100%),0 (0%),100
12,4,4,1 (100%),0 (0%),100
12,4,4,1 (100%),0 (0%),100
12,4,4,1 (100%),0 (0%),100
12,4,4,1 (100%),0 (0%),100
12,4,4,1 (100%),0 (0%),100
12,4,4,1 (100%),0 (0%),100
12,4,4,1 (100%),0 (0%),100
12,4,4,1 (100%),0 (0%),100
12,4,4,1 (100%),0 (0%),100
12,4,4,1 (100%),0 (0%),100
12,4,4,1 (100%),0 (0%),100
12,4,4,1 (100%),0 (0%),100
12,4,4,1 (100%),0 (0%),100
12,4,4,1 (100%),0 (0%),100
12,4,4,1 (100%),0 (0%),100
12,4,4,1 (100%),0 (0%),100
12,4,4,1 (100%),0 (0%),100
12,4,4,1 (100%),0 (0%),100
12,4,4,1 (100%),0 (0%),100
12,4,4,1 (100%),0 (0%),100
12,4,4,1 (100%),0 (0%),100
12,4,4,1 (100%),0 (0%),100
12,4,4,1 (100%),0 (0%),100
12,4,4,1 (100%),0 (0%),100
12,4,4,1 (100%),0 (0%),100
12,4,4,1 (100%),0 (0%),100
12,4,4,1 (100%),0 (0%),100
12,4,4,1 (100%),0 (0%),100
12,4,4,1 (100%),0 (0%),100
12,4,4,1 (100%),0 (0%),100
12,4,4,1 (100%),0 (0%),100
12,4,4,1 (100%),0 (0%),100
12,4,4,1 (100%),0 (0%),100
12,4,4,1 (100%),0 (0%),100
12,4,4,1 (100%),0 (0%),100
12,4,4,1 (100%),0 (0%),100
12,4,4,1 (100%),0 (0%),100
12,4,4,1 (100%),0 (0%),100
12,4,4,1 (100%),0 (0%),100
12,4,4,1 (100%),0 (0%),100
12,4,4,1 (100%),0 (0%),100
12,4,4,1 (100%),0 (0%),100
12,4,4,1 (100%),0 (0%),100
12,4,4,1 (100%),0 (0%),100
12,4,4,1 (100%),0 (0%),100
12,4,4,1 (100%),0 (0%),100
12,4,4,1 (100%),0 (0%),100
12,4,4,1 (100%),0 (0%),100
12,4,4,1 (100%),0 (0%),100
12,4,4,1 (100%),0 (0%),100
12,4,4,1 (100%),0 (0%),100
12,4,4,1 (100%),0 (0%),100
12,4,4,1 (100%),0 (0%),100
12,4,4,1 (100%),0 (0%),100
12,4,4,1 (100%),0 (0%),100
12,4,4,1 (100%),0 (0%),100
12,4,4,1 (100%),0 (0%),100
12,4,4,1 (100%),0 (0%),100
12,4,4,1 (100%),0 (0%),100
12,4,4,1 (100%),0 (0%),100
12,4,4,1 (100%),0 (0%),100
12,4,4,1 (100%),0 (0%),100
12,4,4,1 (100%),0 (0%),100
12,4,4,1 (100%),0 (0%),100
12,4,4,1 (100%),0 (0%),100
12,4,4,1 (100%),0 (0%),100
12,4,4,1 (100%),0 (0%),100
12,4,4,1 (100%),0 (0%),100
12,4,4,1 (100%),0 (0%),100
12,4,4,1 (100%),0 (0%),100
12,4,4,1 (100%),0 (0%),100
12,4,4,1 (100%),0 (0%),100
12,4,4,1 (100%),0 (0%),100
12,4,4,1 (100%),0 (0%),100
12,4,4,1 (100%),0 (0%),100
12,4,4,1 (100%),0 (0%),100
12,4,4,1 (100%),0 (0%),100
12,4,4,1 (100%),0 (0%),100
12,4,4,1 (100%),0 (0%),100
12,4,4,1 (100%),0 (0%),100
12,4,4,1 (100%),0 (0%),100
12,4,4,1 (100%),0 (0%),100
12,4,4,1 (100%),0 (0%),100
12,4,4,1 (100%),0 (0%),100
12,4,4,1 (100%),0 (0%),100
12,4,4,1 (100%),0 (0%),100
12,4,4,1 (100%),0 (0%),100
12,4,4,1 (100%),0 (0%),100
12,4,4,1 (100%),0 (0%),100
12,4,4,1 (100%),0 (0%),100
12,4,4,1 (100%),0 (0%),100
12,4,4,1 (100%),0 (0%),100
12,4,4,1 (100%),0 (0%),100
12,4,4,1 (100%),0 (0%),100
12,4,4,1 (100%),0 (0%),100
12,4,4,1 (100%),0 (0%),100
12,4,4,1 (100%),0 (0%),100
12,4,4,1 (100%),0 (0%),100
12,4,4,1 (100%),0 (0%),100
12,4,4,1 (100%),0 (0%),100
12,4,4,1 (100%),0 (0%),100
12,4,4,1 (100%),0 (0%),100
12,4,4,1 (100%),0 (0%),100
12,4,4,1 (100%),0 (0%),100
12,4,4,1 (100%),0 (0%),100
12,4,4,1 (100%),0 (0%),100
12,4,4,1 (100%),0 (0%),100
12,4,4,1 (100%),0 (0%),100
12,4,4,1 (100%),0 (0%),100
12,4,4,1 (100%),0 (0%),100
12,4,4,1 (100%),0 (0%),100
12,4,4,1 (100%),0 (0%),100
12,4,4,1 (100%),0 (0%),100
12,4,4,1 (100%),0 (0%),100
12,4,4,1 (100%),0 (0%),100
12,4,4,1 (100%),0 (0%),100
12,4,4,1 (100%),0 (0%),100
12,4,4,1 (100%),0 (0%),100
12,4,4,1 (100%),0 (0%),100
12,4,4,1 (100%),0 (0%),100
12,4,4,1 (100%),0 (0%),100
12,4,4,1 (100%),0 (0%),100
12,4,4,1 (100%),0 (0%),100
12,4,4,1 (100%),0 (0%),100
12,4,4,1 (100%),0 (0%),100
12,4,4,1 (100%),0 (0%),100
12,4,4,1 (100%),0 (0%),100
12,4,4,1 (100%),0 (0%),100
12,4,4,1 (100%),0 (0%),100
12,4,4,1 (100%),0 (0%),100
12,4,4,1 (100%),0 (0%),100
12,4,4,1 (100%),0 (0%),100
12,4,4,1 (100%),0 (0%),100
12,4,4,1 (100%),0 (0%),100
12,4,4,1 (100%),0 (0%),100
12,4,4,1 (100%),0 (0%),100
12,4,4,1 (100%),0 (0%),100
12,4,4,1 (100%),0 (0%),100
12,4,4,1 (100%),0 (0%),100
12,4,4,1 (100%),0 (0%),100
12,4,4,1 (100%),0 (0%),100
12,4,4,1 (100%),0 (0%),100
12,4,4,1 (100%),0 (0%),100
12,4,4,1 (100%),0 (0%),100
13,4,4,1 (100%),0 (0%),100
13,4,4,1 (100%),0 (0%),100
13,4,4,1 (100%),0 (0%),100
13,4,4,1 (100%),0 (0%),100
13,4,4,1 (100%),0 (0%),100
13,4,4,1 (100%),0 (0%),100
13,4,4,1 (100%),0 (0%),100
13,4,4,1 (100%),0 (0%),100
13,4,4,1 (100%),0 (0%),100
13,4,4,1 (100%),0 (0%),100
13,4,4,1 (100%),0 (0%),100
13,4,4,1 (100%),0 (0%),100
13,4,4,1 (100%),0 (0%),100
13,4,4,1 (100%),0 (0%),100
13,4,4,1 (100%),0 (0%),100
13,4,4,1 (100%),0 (0%),100
13,4,4,1 (100%),0 (0%),100
13,4,4,1 (100%),0 (0%),100
13,4,4,1 (100%),0 (0%),100
13,4,4,1 (100%),0 (0%),100
13,4,4,1 (100%),0 (0%),100
13,4,4,1 (100%),0 (0%),100
13,4,4,1 (100%),0 (0%),100
13,4,4,1 (100%),0 (0%),100
13,4,4,1 (100%),0 (0%),100
13,4,4,1 (100%),0 (0%),100
13,4,4,1 (100%),0 (0%),100
13,4,4,1 (100%),0 (0%),100
13,4,4,1 (100%),0 (0%),100
13,4,4,1 (100%),0 (0%),100
13,4,4,1 (100%),0 (0%),100
13,4,4,1 (100%),0 (0%),100
13,4,4,1 (100%),0 (0%),100
13,4,4,1 (100%),0 (0%),100
13,4,4,1 (100%),0 (0%),100
13,4,4,1 (100%),0 (0%),100
13,4,4,1 (100%),0 (0%),100
13,4,4,1 (100%),0 (0%),100
13,4,4,1 (100%),0 (0%),100
13,4,4,1 (100%),0 (0%),100
13,4,4,1 (100%),0 (0%),100
13,4,4,1 (100%),0 (0%),100
13,4,4,1 (100%),0 (0%),100
13,4,4,1 (100%),0 (0%),100
13,4,4,1 (100%),0 (0%),100
13,4,4,1 (100%),0 (0%),100
13,4,4,1 (100%),0 (0%),100
13,4,4,1 (100%),0 (0%),100
13,4,4,1 (100%),0 (0%),100
13,4,4,1 (100%),0 (0%),100
13,4,4,1 (100%),0 (0%),100
13,4,4,1 (100%),0 (0%),100
13,4,4,1 (100%),0 (0%),100
13,4,4,1 (100%),0 (0%),100
13,4,4,1 (100%),0 (0%),100
13,4,4,1 (100%),0 (0%),100
13,4,4,1 (100%),0 (0%),100
13,4,4,1 (100%),0 (0%),100
13,4,4,1 (100%),0 (0%),100
13,4,4,1 (100%),0 (0%),100
13,4,4,1 (100%),0 (0%),100
13,4,4,1 (100%),0 (0%),100
13,4,4,1 (100%),0 (0%),100
13,4,4,1 (100%),0 (0%),100
13,4,4,1 (100%),0 (0%),100
13,4,4,1 (100%),0 (0%),100
13,4,4,1 (100%),0 (0%),100
13,4,4,1 (100%),0 (0%),100
13,4,4,1 (100%),0 (0%),100
13,4,4,1 (100%),0 (0%),100
13,4,4,1 (100%),0 (0%),100
13,4,4,1 (100%),0 (0%),100
13,4,4,1 (100%),0 (0%),100
13,4,4,1 (100%),0 (0%),100
13,4,4,1 (100%),0 (0%),100
13,4,4,1 (100%),0 (0%),100
13,4,4,1 (100%),0 (0%),100
13,4,4,1 (100%),0 (0%),100
13,4,4,1 (100%),0 (0%),100
13,4,4,1 (100%),0 (0%),100
13,4,4,1 (100%),0 (0%),100
13,4,4,1 (100%),0 (0%),100
13,4,4,1 (100%),0 (0%),100
13,4,4,1 (100%),0 (0%),100
13,4,4,1 (100%),0 (0%),100
13,4,4,1 (100%),0 (0%),100
13,4,4,1 (100%),0 (0%),100
13,4,4,1 (100%),0 (0%),100
13,4,4,1 (100%),0 (0%),100
13,4,4,1 (100%),0 (0%),100
13,4,4,1 (100%),0 (0%),100
13,4,4,1 (100%),0 (0%),100
13,4,4,1 (100%),0 (0%),100
13,4,4,1 (100%),0 (0%),100
13,4,4,1 (100%),0 (0%),100
13,4,4,1 (100%),0 (0%),100
13,4,4,1 (100%),0 (0%),100
13,4,4,1 (100%),0 (0%),100
13,4,4,1 (100%),0 (0%),100
13,4,4,1 (100%),0 (0%),100
13,4,4,1 (100%),0 (0%),100
13,4,4,1 (100%),0 (0%),100
13,4,4,1 (100%),0 (0%),100
13,4,4,1 (100%),0 (0%),100
13,4,4,1 (100%),0 (0%),100
13,4,4,1 (100%),0 (0%),100
13,4,4,1 (100%),0 (0%),100
13,4,4,1 (100%),0 (0%),100
13,4,4,1 (100%),0 (0%),100
13,4,4,1 (100%),0 (0%),100
13,4,4,1 (100%),0 (0%),100
13,4,4,1 (100%),0 (0%),100
13,4,4,1 (100%),0 (0%),100
13,4,4,1 (100%),0 (0%),100
13,4,4,1 (100%),0 (0%),100
13,4,4,1 (100%),0 (0%),100
13,4,4,1 (100%),0 (0%),100
13,4,4,1 (100%),0 (0%),100
13,4,4,1 (100%),0 (0%),100
13,4,4,1 (100%),0 (0%),100
13,4,4,1 (100%),0 (0%),100
13,4,4,1 (100%),0 (0%),100
13,4,4,1 (100%),0 (0%),100
13,4,4,1 (100%),0 (0%),100
13,4,4,1 (100%),0 (0%),100
13,4,4,1 (100%),0 (0%),100
13,4,4,1 (100%),0 (0%),100
13,4,4,1 (100%),0 (0%),100
13,4,4,1 (100%),0 (0%),100
13,4,4,1 (100%),0 (0%),100
13,4,4,1 (100%),0 (0%),100
13,4,4,1 (100%),0 (0%),100
13,4,4,1 (100%),0 (0%),100
13,4,4,1 (100%),0 (0%),100
13,4,4,1 (100%),0 (0%),100
13,4,4,1 (100%),0 (0%),100
13,4,4,1 (100%),0 (0%),100
13,4,4,1 (100%),0 (0%),100
13,4,4,1 (100%),0 (0%),100
13,4,4,1 (100%),0 (0%),100
13,4,4,1 (100%),0 (0%),100
13,4,4,1 (100%),0 (0%),100
13,4,4,1 (100%),0 (0%),100
13,4,4,1 (100%),0 (0%),100
13,4,4,1 (100%),0 (0%),100
13,4,4,1 (100%),0 (0%),100
13,4,4,1 (100%),0 (0%),100
13,4,4,1 (100%),0 (0%),100
13,4,4,1 (100%),0 (0%),100
13,4,4,1 (100%),0 (0%),100
13,4,4,1 (100%),0 (0%),100
13,4,4,1 (100%),0 (0%),100
13,4,4,1 (100%),0 (0%),100
13,4,4,1 (100%),0 (0%),100
13,4,4,1 (100%),0 (0%),100
13,4,4,1 (100%),0 (0%),100
13,4,4,1 (100%),0 (0%),100
13,4,4,1 (100%),0 (0%),100
13,4,4,1 (100%),0 (0%),100
13,4,4,1 (100%),0 (0%),100
13,4,4,1 (100%),0 (0%),100
13,4,4,1 (100%),0 (0%),100
13,4,4,1 (100%),0 (0%),100
13,4,4,1 (100%),0 (0%),100
13,4,4,1 (100%),0 (0%),100
13,4,4,1 (100%),0 (0%),100
13,4,4,1 (100%),0 (0%),100
13,4,4,1 (100%),0 (0%),100
13,4,4,1 (100%),0 (0%),100
13,4,4,1 (100%),0 (0%),100
13,4,4,1 (100%),0 (0%),100
13,4,4,1 (100%),0 (0%),100
13,4,4,1 (100%),0 (0%),100
13,4,4,1 (100%),0 (0%),100
13,4,4,1 (100%),0 (0%),100
13,4,4,1 (100%),0 (0%),100
13,4,4,1 (100%),0 (0%),100
13,4,4,1 (100%),0 (0%),100
13,4,4,1 (100%),0 (0%),100
13,4,4,1 (100%),0 (0%),100
13,4,4,1 (100%),0 (0%),100
13,4,4,1 (100%),0 (0%),100
13,4,4,1 (100%),0 (0%),100
13,4,4,1 (100%),0 (0%),100
14,4,4,1 (100%),0 (0%),100
14,4,4,1 (100%),0 (0%),100
14,4,4,1 (100%),0 (0%),100
14,4,4,1 (100%),0 (0%),100
14,4,4,1 (100%),0 (0%),100
14,4,4,1 (100%),0 (0%),100
14,4,4,1 (100%),0 (0%),100
14,4,4,1 (100%),0 (0%),100
14,4,4,1 (100%),0 (0%),100
14,4,4,1 (100%),0 (0%),100
14,4,4,1 (100%),0 (0%),100
14,4,4,1 (100%),0 (0%),100
14,4,4,1 (100%),0 (0%),100
14,4,4,1 (100%),0 (0%),100
14,4,4,1 (100%),0 (0%),100
14,4,4,1 (100%),0 (0%),100
14,4,4,1 (100%),0 (0%),100
14,4,4,1 (100%),0 (0%),100
14,4,4,1 (100%),0 (0%),100
14,4,4,1 (100%),0 (0%),100
14,4,4,1 (100%),0 (0%),100
14,4,4,1 (100%),0 (0%),100
14,4,4,1 (100%),0 (0%),100
14,4,4,1 (100%),0 (0%),100
14,4,4,1 (100%),0 (0%),100
14,4,4,1 (100%),0 (0%),100
14,4,4,1 (100%),0 (0%),100
14,4,4,1 (100%),0 (0%),100
14,4,4,1 (100%),0 (0%),100
14,4,4,1 (100%),0 (0%),100
14,4,4,1 (100%),0 (0%),100
14,4,4,1 (100%),0 (0%),100
14,4,4,1 (100%),0 (0%),100
14,4,4,1 (100%),0 (0%),100
14,4,4,1 (100%),0 (0%),100
14,4,4,1 (100%),0 (0%),100
14,4,4,1 (100%),0 (0%),100
14,4,4,1 (100%),0 (0%),100
14,4,4,1 (100%),0 (0%),100
14,4,4,1 (100%),0 (0%),100
14,4,4,1 (100%),0 (0%),100
14,4,4,1 (100%),0 (0%),100
14,4,4,1 (100%),0 (0%),100
14,4,4,1 (100%),0 (0%),100
14,4,4,1 (100%),0 (0%),100
14,4,4,1 (100%),0 (0%),100
14,4,4,1 (100%),0 (0%),100
14,4,4,1 (100%),0 (0%),100
14,4,4,1 (100%),0 (0%),100
14,4,4,1 (100%),0 (0%),100
14,4,4,1 (100%),0 (0%),100
14,4,4,1 (100%),0 (0%),100
14,4,4,1 (100%),0 (0%),100
14,4,4,1 (100%),0 (0%),100
14,4,4,1 (100%),0 (0%),100
14,4,4,1 (100%),0 (0%),100
14,4,4,1 (100%),0 (0%),100
14,4,4,1 (100%),0 (0%),100
14,4,4,1 (100%),0 (0%),100
14,4,4,1 (100%),0 (0%),100
14,4,4,1 (100%),0 (0%),100
14,4,4,1 (100%),0 (0%),100
14,4,4,1 (100%),0 (0%),100
14,4,4,1 (100%),0 (0%),100
14,4,4,1 (100%),0 (0%),100
14,4,4,1 (100%),0 (0%),100
14,4,4,1 (100%),0 (0%),100
14,4,4,1 (100%),0 (0%),100
14,4,4,1 (100%),0 (0%),100
14,4,4,1 (100%),0 (0%),100
14,4,4,1 (100%),0 (0%),100
14,4,4,1 (100%),0 (0%),100
14,4,4,1 (100%),0 (0%),100
14,4,4,1 (100%),0 (0%),100
14,4,4,1 (100%),0 (0%),100
14,4,4,1 (100%),0 (0%),100
14,4,4,1 (100%),0 (0%),100
14,4,4,1 (100%),0 (0%),100
14,4,4,1 (100%),0 (0%),100
14,4,4,1 (100%),0 (0%),100
14,4,4,1 (100%),0 (0%),100
14,4,4,1 (100%),0 (0%),100
14,4,4,1 (100%),0 (0%),100
14,4,4,1 (100%),0 (0%),100
14,4,4,1 (100%),0 (0%),100
14,4,4,1 (100%),0 (0%),100
14,4,4,1 (100%),0 (0%),100
14,4,4,1 (100%),0 (0%),100
14,4,4,1 (100%),0 (0%),100
14,4,4,1 (100%),0 (0%),100
14,4,4,1 (100%),0 (0%),100
14,4,4,1 (100%),0 (0%),100
14,4,4,1 (100%),0 (0%),100
14,4,4,1 (100%),0 (0%),100
14,4,4,1 (100%),0 (0%),100
14,4,4,1 (100%),0 (0%),100
14,4,4,1 (100%),0 (0%),100
14,4,4,1 (100%),0 (0%),100
14,4,4,1 (100%),0 (0%),100
14,4,4,1 (100%),0 (0%),100
14,4,4,1 (100%),0 (0%),100
14,4,4,1 (100%),0 (0%),100
14,4,4,1 (100%),0 (0%),100
14,4,4,1 (100%),0 (0%),100
14,4,4,1 (100%),0 (0%),100
14,4,4,1 (100%),0 (0%),100
14,4,4,1 (100%),0 (0%),100
14,4,4,1 (100%),0 (0%),100
14,4,4,1 (100%),0 (0%),100
14,4,4,1 (100%),0 (0%),100
14,4,4,1 (100%),0 (0%),100
14,4,4,1 (100%),0 (0%),100
14,4,4,1 (100%),0 (0%),100
14,4,4,1 (100%),0 (0%),100
14,4,4,1 (100%),0 (0%),100
14,4,4,1 (100%),0 (0%),100
14,4,4,1 (100%),0 (0%),100
14,4,4,1 (100%),0 (0%),100
14,4,4,1 (100%),0 (0%),100
14,4,4,1 (100%),0 (0%),100
14,4,4,1 (100%),0 (0%),100
14,4,4,1 (100%),0 (0%),100
14,4,4,1 (100%),0 (0%),100
14,4,4,1 (100%),0 (0%),100
14,4,4,1 (100%),0 (0%),100
14,4,4,1 (100%),0 (0%),100
14,4,4,1 (100%),0 (0%),100
14,4,4,1 (100%),0 (0%),100
14,4,4,1 (100%),0 (0%),100
14,4,4,1 (100%),0 (0%),100
14,4,4,1 (100%),0 (0%),100
14,4,4,1 (100%),0 (0%),100
14,4,4,1 (100%),0 (0%),100
14,4,4,1 (100%),0 (0%),100
14,4,4,1 (100%),0 (0%),100
14,4,4,1 (100%),0 (0%),100
14,4,4,1 (100%),0 (0%),100
14,4,4,1 (100%),0 (0%),100
14,4,4,1 (100%),0 (0%),100
14,4,4,1 (100%),0 (0%),100
14,4,4,1 (100%),0 (0%),100
14,4,4,1 (100%),0 (0%),100
14,4,4,1 (100%),0 (0%),100
14,4,4,1 (100%),0 (0%),100
14,4,4,1 (100%),0 (0%),100
14,4,4,1 (100%),0 (0%),100
14,4,4,1 (100%),0 (0%),100
14,4,4,1 (100%),0 (0%),100
14,4,4,1 (100%),0 (0%),100
14,4,4,1 (100%),0 (0%),100
14,4,4,1 (100%),0 (0%),100
14,4,4,1 (100%),0 (0%),100
14,4,4,1 (100%),0 (0%),100
14,4,4,1 (100%),0 (0%),100
14,4,4,1 (100%),0 (0%),100
14,4,4,1 (100%),0 (0%),100
14,4,4,1 (100%),0 (0%),100
14,4,4,1 (100%),0 (0%),100
14,4,4,1 (100%),0 (0%),100
14,4,4,1 (100%),0 (0%),100
14,4,4,1 (100%),0 (0%),100
14,4,4,1 (100%),0 (0%),100
14,4,4,1 (100%),0 (0%),100
14,4,4,1 (100%),0 (0%),100
14,4,4,1 (100%),0 (0%),100
14,4,4,1 (100%),0 (0%),100
14,4,4,1 (100%),0 (0%),100
14,4,4,1 (100%),0 (0%),100
14,4,4,1 (100%),0 (0%),100
14,4,4,1 (100%),0 (0%),100
14,4,4,1 (100%),0 (0%),100
14,4,4,1 (100%),0 (0%),100
14,4,4,1 (100%),0 (0%),100
14,4,4,1 (100%),0 (0%),100
14,4,4,1 (100%),0 (0%),100
14,4,4,1 (100%),0 (0%),100
14,4,4,1 (100%),0 (0%),100
14,4,4,1 (100%),0 (0%),100
14,4,4,1 (100%),0 (0%),100
14,4,4,1 (100%),0 (0%),100
14,4,4,1 (100%),0 (0%),100
15,4,4,1 (100%),0 (0%),100
15,4,4,1 (100%),0 (0%),100
15,4,4,1 (100%),0 (0%),100
15,4,4,1 (100%),0 (0%),100
15,4,4,1 (100%),0 (0%),100
15,4,4,1 (100%),0 (0%),100
15,4,4,1 (100%),0 (0%),100
15,4,4,1 (100%),0 (0%),100
15,4,4,1 (100%),0 (0%),100
15,4,4,1 (100%),0 (0%),100
15,4,4,1 (100%),0 (0%),100
15,4,4,1 (100%),0 (0%),100
15,4,4,1 (100%),0 (0%),100
15,4,4,1 (100%),0 (0%),100
15,4,4,1 (100%),0 (0%),100
15,4,4,1 (100%),0 (0%),100
15,4,4,1 (100%),0 (0%),100
15,4,4,1 (100%),0 (0%),100
15,4,4,1 (100%),0 (0%),100
15,4,4,1 (100%),0 (0%),100
15,4,4,1 (100%),0 (0%),100
15,4,4,1 (100%),0 (0%),100
15,4,4,1 (100%),0 (0%),100
15,4,4,1 (100%),0 (0%),100
15,4,4,1 (100%),0 (0%),100
15,4,4,1 (100%),0 (0%),100
15,4,4,1 (100%),0 (0%),100
15,4,4,1 (100%),0 (0%),100
15,4,4,1 (100%),0 (0%),100
15,4,4,1 (100%),0 (0%),100
15,4,4,1 (100%),0 (0%),100
